,date,user_id,operation_name,value_spent
23807,2022-01-03,239,call,1
23808,2022-01-05,239,call,79
23809,2022-01-04,239,sms,79
23810,2022-01-02,239,sms,76
23811,2022-01-02,239,sms,70
23812,2022-01-02,239,call,69
23813,2022-01-02,239,call,35
23814,2022-01-01,239,call,7
23815,2022-01-04,239,sms,18
23816,2022-01-02,239,sms,41
23817,2022-01-03,239,call,54
23818,2022-01-01,239,traffic,0
23819,2022-01-03,239,traffic,37
23820,2022-01-01,239,sms,25
23821,2022-01-04,239,traffic,41
23822,2022-01-01,239,sms,22
23823,2022-01-03,239,call,24
23824,2022-01-03,239,sms,98
23825,2022-01-01,239,sms,68
23826,2022-01-01,239,sms,98
23827,2022-01-05,239,sms,51
23828,2022-01-05,239,sms,15
23829,2022-01-05,239,call,99
23830,2022-01-05,239,call,96
23831,2022-01-05,239,traffic,69
23832,2022-01-05,239,traffic,48
23833,2022-01-02,239,traffic,23
23834,2022-01-03,239,call,92
23835,2022-01-05,239,sms,56
23836,2022-01-02,239,sms,80
23837,2022-01-02,239,traffic,79
23838,2022-01-02,239,traffic,82
23839,2022-01-05,239,call,50
23840,2022-01-05,239,traffic,89
23841,2022-01-04,239,call,40
23842,2022-01-03,239,traffic,35
23843,2022-01-03,239,traffic,7
23844,2022-01-01,239,sms,5
23845,2022-01-03,239,call,14
23846,2022-01-02,239,traffic,46
23847,2022-01-04,239,call,14
23848,2022-01-03,239,sms,34
23849,2022-01-01,239,call,32
23850,2022-01-05,239,call,35
23851,2022-01-03,239,call,36
23852,2022-01-01,239,traffic,73
23853,2022-01-03,239,sms,44
23854,2022-01-05,239,sms,22
23855,2022-01-03,239,traffic,64
23856,2022-01-02,239,traffic,35
23857,2022-01-04,239,sms,5
23858,2022-01-01,239,call,23
23859,2022-01-02,239,sms,26
23860,2022-01-03,239,traffic,11
23861,2022-01-03,239,call,49
23862,2022-01-05,239,call,31
23863,2022-01-03,239,traffic,14
23864,2022-01-04,239,sms,96
23865,2022-01-03,239,traffic,32
23866,2022-01-04,239,traffic,85
23867,2022-01-05,239,traffic,46
23868,2022-01-01,239,sms,86
23869,2022-01-05,239,traffic,58
23870,2022-01-05,239,traffic,31
23871,2022-01-03,239,sms,46
23872,2022-01-04,239,traffic,41
23873,2022-01-01,239,sms,29
23874,2022-01-04,239,sms,30
23875,2022-01-02,239,call,89
23876,2022-01-03,239,call,51
23877,2022-01-01,239,sms,9
23878,2022-01-03,239,call,89
23879,2022-01-02,239,sms,80
23880,2022-01-02,239,sms,60
23881,2022-01-01,239,traffic,34
23882,2022-01-02,239,sms,13
23883,2022-01-03,239,call,64
23884,2022-01-01,239,sms,64
23885,2022-01-02,240,sms,32
23886,2022-01-02,240,traffic,3
23887,2022-01-05,240,traffic,32
23888,2022-01-04,240,sms,3
23889,2022-01-04,240,traffic,41
23890,2022-01-03,240,call,93
23891,2022-01-01,240,traffic,29
23892,2022-01-03,240,traffic,65
23893,2022-01-02,240,call,87
23894,2022-01-05,240,call,59
23895,2022-01-01,240,call,80
23896,2022-01-01,240,call,91
23897,2022-01-02,240,call,85
23898,2022-01-04,240,call,59
23899,2022-01-04,240,sms,90
23900,2022-01-03,240,traffic,74
23901,2022-01-03,240,sms,42
23902,2022-01-03,240,traffic,54
23903,2022-01-02,240,call,9
23904,2022-01-03,240,call,21
23905,2022-01-03,240,sms,35
23906,2022-01-03,240,traffic,28
23907,2022-01-02,240,call,11
23908,2022-01-02,240,traffic,37
23909,2022-01-02,240,sms,51
23910,2022-01-03,240,call,42
23911,2022-01-04,240,traffic,24
23912,2022-01-01,240,sms,0
23913,2022-01-04,240,traffic,33
23914,2022-01-05,240,sms,92
23915,2022-01-01,240,call,48
23916,2022-01-03,240,sms,8
23917,2022-01-04,240,traffic,61
23918,2022-01-03,240,traffic,49
23919,2022-01-05,240,traffic,72
23920,2022-01-05,240,sms,15
23921,2022-01-03,240,traffic,37
23922,2022-01-01,240,call,21
23923,2022-01-01,240,sms,92
23924,2022-01-01,240,sms,25
23925,2022-01-02,240,traffic,1
23926,2022-01-02,240,call,82
23927,2022-01-02,240,traffic,49
23928,2022-01-01,240,traffic,18
23929,2022-01-05,240,call,42
23930,2022-01-02,240,sms,74
23931,2022-01-03,240,sms,85
23932,2022-01-03,240,traffic,43
23933,2022-01-05,240,sms,35
23934,2022-01-04,240,call,72
23935,2022-01-03,240,call,72
23936,2022-01-01,240,traffic,24
23937,2022-01-03,240,sms,64
23938,2022-01-03,240,traffic,11
23939,2022-01-03,240,sms,13
23940,2022-01-04,240,sms,87
23941,2022-01-03,240,sms,64
23942,2022-01-03,240,sms,68
23943,2022-01-04,240,call,58
23944,2022-01-05,240,sms,22
23945,2022-01-05,240,traffic,31
23946,2022-01-04,240,sms,37
23947,2022-01-03,240,sms,17
23948,2022-01-05,240,sms,42
23949,2022-01-01,240,call,18
23950,2022-01-04,240,call,84
23951,2022-01-03,240,traffic,45
23952,2022-01-03,240,call,94
23953,2022-01-02,240,call,99
23954,2022-01-01,240,call,47
23955,2022-01-05,240,call,92
23956,2022-01-03,240,sms,86
23957,2022-01-02,240,call,89
23958,2022-01-01,240,sms,65
23959,2022-01-04,240,traffic,13
23960,2022-01-01,240,sms,29
23961,2022-01-02,240,sms,69
23962,2022-01-05,240,traffic,53
23963,2022-01-04,240,sms,48
23964,2022-01-04,240,call,84
23965,2022-01-04,240,sms,91
23966,2022-01-03,240,sms,49
23967,2022-01-01,240,traffic,82
23968,2022-01-02,240,sms,89
23969,2022-01-03,240,traffic,80
23970,2022-01-04,240,traffic,45
23971,2022-01-04,240,sms,96
23972,2022-01-05,240,traffic,83
23973,2022-01-02,240,traffic,80
23974,2022-01-03,240,traffic,24
23975,2022-01-02,240,sms,10
23976,2022-01-05,240,traffic,92
23977,2022-01-04,240,traffic,41
23978,2022-01-03,240,traffic,22
23979,2022-01-04,240,call,93
23980,2022-01-03,240,call,84
23981,2022-01-05,240,call,85
23982,2022-01-05,240,traffic,14
23983,2022-01-01,240,sms,91
23984,2022-01-05,241,call,91
23985,2022-01-02,241,sms,24
23986,2022-01-04,241,call,98
23987,2022-01-01,241,call,52
23988,2022-01-04,241,traffic,66
23989,2022-01-02,241,sms,9
23990,2022-01-02,241,sms,97
23991,2022-01-01,241,traffic,14
23992,2022-01-05,241,sms,89
23993,2022-01-02,241,sms,60
23994,2022-01-01,241,call,55
23995,2022-01-02,241,call,18
23996,2022-01-04,241,sms,55
23997,2022-01-02,241,call,32
23998,2022-01-04,241,sms,79
23999,2022-01-03,241,traffic,96
24000,2022-01-05,241,call,57
24001,2022-01-01,241,sms,66
24002,2022-01-02,241,sms,28
24003,2022-01-02,241,call,6
24004,2022-01-04,241,call,37
24005,2022-01-04,241,traffic,92
24006,2022-01-03,241,traffic,23
24007,2022-01-05,241,call,96
24008,2022-01-02,241,traffic,93
24009,2022-01-02,241,sms,98
24010,2022-01-02,241,call,3
24011,2022-01-05,241,traffic,39
24012,2022-01-04,241,call,53
24013,2022-01-04,241,call,58
24014,2022-01-05,241,traffic,58
24015,2022-01-03,241,call,17
24016,2022-01-05,241,call,93
24017,2022-01-03,241,call,16
24018,2022-01-02,241,call,87
24019,2022-01-03,241,traffic,88
24020,2022-01-02,241,call,20
24021,2022-01-02,241,sms,30
24022,2022-01-04,241,call,59
24023,2022-01-01,241,sms,25
24024,2022-01-03,241,sms,90
24025,2022-01-02,241,traffic,25
24026,2022-01-02,241,call,3
24027,2022-01-01,241,traffic,85
24028,2022-01-04,241,traffic,1
24029,2022-01-01,241,traffic,50
24030,2022-01-04,241,traffic,77
24031,2022-01-03,241,sms,71
24032,2022-01-04,241,sms,63
24033,2022-01-01,241,sms,78
24034,2022-01-01,241,traffic,35
24035,2022-01-04,241,sms,74
24036,2022-01-05,241,call,26
24037,2022-01-01,241,traffic,63
24038,2022-01-03,241,sms,56
24039,2022-01-02,241,call,91
24040,2022-01-04,241,call,35
24041,2022-01-01,241,traffic,12
24042,2022-01-05,241,sms,65
24043,2022-01-04,241,traffic,14
24044,2022-01-02,241,call,46
24045,2022-01-02,241,traffic,74
24046,2022-01-04,241,sms,39
24047,2022-01-05,241,call,13
24048,2022-01-04,241,call,35
24049,2022-01-02,241,traffic,30
24050,2022-01-01,241,sms,67
24051,2022-01-01,241,traffic,8
24052,2022-01-01,241,sms,57
24053,2022-01-03,241,call,14
24054,2022-01-03,241,sms,84
24055,2022-01-05,241,call,47
24056,2022-01-05,241,call,32
24057,2022-01-04,241,call,39
24058,2022-01-03,241,traffic,63
24059,2022-01-01,241,sms,54
24060,2022-01-03,241,traffic,30
24061,2022-01-01,241,call,0
24062,2022-01-05,241,sms,92
24063,2022-01-05,241,sms,51
24064,2022-01-04,241,call,19
24065,2022-01-01,241,traffic,68
24066,2022-01-02,241,sms,40
24067,2022-01-02,241,call,10
24068,2022-01-01,241,traffic,90
24069,2022-01-05,241,sms,66
24070,2022-01-01,241,traffic,38
24071,2022-01-05,241,call,86
24072,2022-01-05,241,sms,75
24073,2022-01-03,241,sms,58
24074,2022-01-04,241,call,82
24075,2022-01-01,241,call,36
24076,2022-01-01,241,sms,11
24077,2022-01-02,241,traffic,74
24078,2022-01-04,242,traffic,62
24079,2022-01-05,242,sms,75
24080,2022-01-02,242,call,85
24081,2022-01-03,242,traffic,39
24082,2022-01-03,242,sms,74
24083,2022-01-05,242,sms,87
24084,2022-01-03,242,sms,88
24085,2022-01-03,242,call,20
24086,2022-01-05,242,sms,4
24087,2022-01-05,242,sms,32
24088,2022-01-04,242,traffic,61
24089,2022-01-03,242,call,73
24090,2022-01-04,242,call,10
24091,2022-01-04,242,sms,26
24092,2022-01-03,242,traffic,3
24093,2022-01-05,242,call,46
24094,2022-01-05,242,sms,28
24095,2022-01-04,242,traffic,41
24096,2022-01-04,242,call,15
24097,2022-01-01,242,sms,58
24098,2022-01-03,242,sms,93
24099,2022-01-01,242,traffic,30
24100,2022-01-03,242,traffic,22
24101,2022-01-02,242,traffic,90
24102,2022-01-05,242,traffic,7
24103,2022-01-03,242,call,56
24104,2022-01-05,242,traffic,80
24105,2022-01-02,242,sms,45
24106,2022-01-04,242,traffic,78
24107,2022-01-03,242,call,59
24108,2022-01-04,242,call,65
24109,2022-01-02,242,call,66
24110,2022-01-03,242,sms,52
24111,2022-01-01,242,traffic,28
24112,2022-01-03,242,sms,8
24113,2022-01-04,242,traffic,97
24114,2022-01-03,242,traffic,7
24115,2022-01-02,242,call,83
24116,2022-01-02,242,sms,56
24117,2022-01-02,242,traffic,74
24118,2022-01-04,242,sms,44
24119,2022-01-01,242,traffic,54
24120,2022-01-04,242,sms,63
24121,2022-01-04,242,sms,53
24122,2022-01-02,242,call,76
24123,2022-01-02,242,call,20
24124,2022-01-01,242,sms,42
24125,2022-01-03,242,sms,17
24126,2022-01-02,242,sms,29
24127,2022-01-05,242,traffic,26
24128,2022-01-05,242,sms,88
24129,2022-01-04,242,sms,8
24130,2022-01-04,242,traffic,76
24131,2022-01-03,242,traffic,31
24132,2022-01-03,242,sms,59
24133,2022-01-03,242,traffic,4
24134,2022-01-03,242,traffic,88
24135,2022-01-05,242,sms,92
24136,2022-01-05,242,traffic,77
24137,2022-01-05,242,call,29
24138,2022-01-01,242,call,61
24139,2022-01-02,242,sms,5
24140,2022-01-04,242,traffic,6
24141,2022-01-01,242,call,28
24142,2022-01-05,242,traffic,68
24143,2022-01-05,242,traffic,11
24144,2022-01-02,242,call,1
24145,2022-01-03,242,traffic,16
24146,2022-01-01,242,traffic,50
24147,2022-01-02,242,traffic,42
24148,2022-01-04,242,sms,98
24149,2022-01-04,242,sms,0
24150,2022-01-04,242,call,58
24151,2022-01-04,242,sms,82
24152,2022-01-01,242,call,5
24153,2022-01-04,242,traffic,45
24154,2022-01-04,242,sms,48
24155,2022-01-02,242,sms,59
24156,2022-01-05,242,traffic,30
24157,2022-01-03,242,call,90
24158,2022-01-01,242,traffic,98
24159,2022-01-05,242,sms,43
24160,2022-01-05,242,sms,41
24161,2022-01-05,242,traffic,87
24162,2022-01-05,242,traffic,20
24163,2022-01-05,242,sms,74
24164,2022-01-01,242,call,91
24165,2022-01-05,242,traffic,99
24166,2022-01-05,242,traffic,17
24167,2022-01-04,242,traffic,73
24168,2022-01-04,242,traffic,53
24169,2022-01-05,242,traffic,19
24170,2022-01-01,242,call,67
24171,2022-01-03,242,call,62
24172,2022-01-03,242,call,17
24173,2022-01-03,242,sms,51
24174,2022-01-01,242,sms,50
24175,2022-01-04,242,call,54
24176,2022-01-05,242,sms,31
24177,2022-01-04,242,traffic,43
24178,2022-01-05,242,call,3
24179,2022-01-05,243,sms,41
24180,2022-01-04,243,traffic,15
24181,2022-01-01,243,call,1
24182,2022-01-03,243,call,87
24183,2022-01-05,243,sms,27
24184,2022-01-01,243,traffic,32
24185,2022-01-02,243,call,59
24186,2022-01-04,243,sms,3
24187,2022-01-04,243,traffic,28
24188,2022-01-02,243,traffic,62
24189,2022-01-04,243,traffic,91
24190,2022-01-05,243,call,18
24191,2022-01-01,243,sms,67
24192,2022-01-04,243,call,24
24193,2022-01-04,243,traffic,77
24194,2022-01-04,243,sms,56
24195,2022-01-02,243,sms,4
24196,2022-01-03,243,sms,85
24197,2022-01-04,243,sms,27
24198,2022-01-03,243,call,5
24199,2022-01-05,243,traffic,72
24200,2022-01-02,243,traffic,36
24201,2022-01-03,243,sms,45
24202,2022-01-02,243,sms,1
24203,2022-01-01,243,call,8
24204,2022-01-03,243,call,26
24205,2022-01-01,243,call,37
24206,2022-01-04,243,call,13
24207,2022-01-01,243,call,27
24208,2022-01-05,243,sms,46
24209,2022-01-02,243,traffic,78
24210,2022-01-01,243,sms,95
24211,2022-01-01,243,call,14
24212,2022-01-01,243,sms,18
24213,2022-01-01,243,traffic,56
24214,2022-01-05,243,call,84
24215,2022-01-04,243,sms,78
24216,2022-01-01,243,traffic,96
24217,2022-01-05,243,sms,94
24218,2022-01-02,243,call,25
24219,2022-01-04,243,call,55
24220,2022-01-05,243,traffic,43
24221,2022-01-05,243,call,31
24222,2022-01-05,243,traffic,65
24223,2022-01-03,243,sms,7
24224,2022-01-04,243,call,98
24225,2022-01-02,243,traffic,89
24226,2022-01-05,243,traffic,8
24227,2022-01-05,243,sms,38
24228,2022-01-01,243,call,3
24229,2022-01-04,243,traffic,2
24230,2022-01-02,243,traffic,43
24231,2022-01-01,243,sms,26
24232,2022-01-05,243,call,71
24233,2022-01-01,243,call,80
24234,2022-01-03,243,traffic,93
24235,2022-01-04,243,sms,84
24236,2022-01-05,243,sms,46
24237,2022-01-02,243,traffic,92
24238,2022-01-02,243,traffic,25
24239,2022-01-03,243,traffic,50
24240,2022-01-02,243,call,35
24241,2022-01-05,243,traffic,38
24242,2022-01-05,243,traffic,33
24243,2022-01-01,243,sms,38
24244,2022-01-04,243,call,56
24245,2022-01-02,243,traffic,58
24246,2022-01-02,243,traffic,69
24247,2022-01-02,243,call,61
24248,2022-01-01,243,call,73
24249,2022-01-03,243,call,76
24250,2022-01-02,243,sms,12
24251,2022-01-03,243,sms,55
24252,2022-01-05,243,sms,49
24253,2022-01-02,243,traffic,76
24254,2022-01-03,243,sms,89
24255,2022-01-01,243,traffic,32
24256,2022-01-05,243,traffic,34
24257,2022-01-01,243,traffic,55
24258,2022-01-04,243,traffic,41
24259,2022-01-04,243,sms,5
24260,2022-01-04,243,call,43
24261,2022-01-02,243,sms,45
24262,2022-01-02,243,sms,54
24263,2022-01-05,243,sms,25
24264,2022-01-04,243,call,91
24265,2022-01-02,243,call,57
24266,2022-01-01,243,call,68
24267,2022-01-03,243,sms,56
24268,2022-01-04,243,sms,98
24269,2022-01-02,243,call,30
24270,2022-01-04,243,sms,13
24271,2022-01-04,243,traffic,65
24272,2022-01-05,243,sms,91
24273,2022-01-05,243,traffic,17
24274,2022-01-05,243,call,47
24275,2022-01-04,243,call,3
24276,2022-01-01,243,sms,66
24277,2022-01-01,243,traffic,33
24278,2022-01-05,243,sms,94
24279,2022-01-03,243,sms,56
24280,2022-01-03,243,traffic,94
24281,2022-01-02,243,sms,44
24282,2022-01-02,243,traffic,12
24283,2022-01-05,243,sms,56
24284,2022-01-03,243,traffic,23
24285,2022-01-01,243,traffic,9
24286,2022-01-01,243,call,12
24287,2022-01-05,243,call,63
24288,2022-01-05,244,sms,71
24289,2022-01-05,244,traffic,18
24290,2022-01-04,244,call,23
24291,2022-01-01,244,traffic,56
24292,2022-01-02,244,traffic,14
24293,2022-01-04,244,traffic,10
24294,2022-01-01,244,call,78
24295,2022-01-01,244,traffic,84
24296,2022-01-03,244,traffic,85
24297,2022-01-03,244,call,66
24298,2022-01-01,244,call,39
24299,2022-01-01,244,sms,10
24300,2022-01-01,244,call,43
24301,2022-01-01,244,traffic,62
24302,2022-01-05,244,call,69
24303,2022-01-03,244,call,75
24304,2022-01-03,244,call,91
24305,2022-01-04,244,traffic,37
24306,2022-01-03,244,sms,81
24307,2022-01-02,244,call,88
24308,2022-01-05,244,sms,9
24309,2022-01-02,244,traffic,66
24310,2022-01-04,244,sms,83
24311,2022-01-04,244,traffic,6
24312,2022-01-04,244,traffic,44
24313,2022-01-02,244,traffic,55
24314,2022-01-04,244,sms,66
24315,2022-01-05,244,sms,37
24316,2022-01-03,244,call,17
24317,2022-01-02,244,call,92
24318,2022-01-04,244,call,94
24319,2022-01-05,244,traffic,27
24320,2022-01-01,244,call,91
24321,2022-01-02,244,sms,51
24322,2022-01-01,244,traffic,83
24323,2022-01-04,244,traffic,6
24324,2022-01-05,244,call,29
24325,2022-01-05,244,call,46
24326,2022-01-01,244,sms,33
24327,2022-01-05,244,sms,20
24328,2022-01-04,244,sms,15
24329,2022-01-03,244,call,69
24330,2022-01-05,244,sms,0
24331,2022-01-04,244,traffic,37
24332,2022-01-05,244,call,96
24333,2022-01-01,244,sms,8
24334,2022-01-01,244,traffic,51
24335,2022-01-03,244,call,20
24336,2022-01-04,244,traffic,92
24337,2022-01-01,244,call,3
24338,2022-01-03,244,call,40
24339,2022-01-03,244,sms,81
24340,2022-01-04,244,call,74
24341,2022-01-04,244,sms,19
24342,2022-01-05,244,call,13
24343,2022-01-02,244,sms,57
24344,2022-01-02,244,sms,78
24345,2022-01-02,244,call,57
24346,2022-01-03,244,sms,98
24347,2022-01-01,244,traffic,39
24348,2022-01-03,244,sms,93
24349,2022-01-01,244,call,23
24350,2022-01-04,244,call,52
24351,2022-01-02,244,sms,69
24352,2022-01-02,244,sms,11
24353,2022-01-05,244,call,26
24354,2022-01-03,244,call,25
24355,2022-01-01,244,call,38
24356,2022-01-04,244,call,60
24357,2022-01-01,244,call,7
24358,2022-01-04,244,sms,52
24359,2022-01-02,244,traffic,28
24360,2022-01-04,244,sms,40
24361,2022-01-02,244,sms,57
24362,2022-01-05,244,traffic,24
24363,2022-01-01,244,traffic,52
24364,2022-01-05,244,traffic,92
24365,2022-01-03,244,sms,90
24366,2022-01-03,244,call,35
24367,2022-01-02,244,call,17
24368,2022-01-01,244,sms,3
24369,2022-01-05,244,call,66
24370,2022-01-01,244,traffic,18
24371,2022-01-05,244,traffic,52
24372,2022-01-01,244,traffic,87
24373,2022-01-05,244,call,99
24374,2022-01-05,244,call,85
24375,2022-01-03,244,traffic,79
24376,2022-01-05,244,call,63
24377,2022-01-03,244,call,78
24378,2022-01-05,244,call,87
24379,2022-01-04,244,call,32
24380,2022-01-03,245,traffic,59
24381,2022-01-05,245,traffic,22
24382,2022-01-03,245,call,73
24383,2022-01-05,245,traffic,16
24384,2022-01-02,245,traffic,27
24385,2022-01-02,245,sms,20
24386,2022-01-01,245,traffic,29
24387,2022-01-05,245,sms,56
24388,2022-01-05,245,traffic,57
24389,2022-01-02,245,traffic,22
24390,2022-01-02,245,call,63
24391,2022-01-03,245,sms,94
24392,2022-01-03,245,call,30
24393,2022-01-03,245,call,33
24394,2022-01-05,245,call,45
24395,2022-01-01,245,sms,59
24396,2022-01-01,245,call,64
24397,2022-01-04,245,sms,15
24398,2022-01-03,245,sms,55
24399,2022-01-05,245,call,20
24400,2022-01-05,245,traffic,93
24401,2022-01-01,245,sms,15
24402,2022-01-01,245,sms,13
24403,2022-01-01,245,call,35
24404,2022-01-03,245,call,36
24405,2022-01-02,245,call,53
24406,2022-01-02,245,sms,50
24407,2022-01-05,245,traffic,46
24408,2022-01-02,245,traffic,91
24409,2022-01-05,245,call,77
24410,2022-01-03,245,call,56
24411,2022-01-03,245,call,74
24412,2022-01-04,245,traffic,50
24413,2022-01-03,245,traffic,15
24414,2022-01-02,245,traffic,37
24415,2022-01-05,245,sms,94
24416,2022-01-03,245,call,51
24417,2022-01-01,245,call,18
24418,2022-01-01,245,call,71
24419,2022-01-03,245,call,73
24420,2022-01-01,245,traffic,36
24421,2022-01-04,245,sms,89
24422,2022-01-03,245,sms,24
24423,2022-01-03,245,sms,18
24424,2022-01-02,245,traffic,87
24425,2022-01-04,245,traffic,73
24426,2022-01-01,245,traffic,4
24427,2022-01-02,245,call,35
24428,2022-01-01,245,sms,59
24429,2022-01-04,245,call,47
24430,2022-01-05,245,traffic,22
24431,2022-01-03,245,call,17
24432,2022-01-01,245,traffic,78
24433,2022-01-02,245,call,37
24434,2022-01-03,245,call,15
24435,2022-01-04,245,traffic,47
24436,2022-01-02,245,call,9
24437,2022-01-02,245,call,13
24438,2022-01-05,245,traffic,47
24439,2022-01-04,245,call,77
24440,2022-01-04,245,call,4
24441,2022-01-05,245,call,82
24442,2022-01-05,245,traffic,22
24443,2022-01-05,245,sms,77
24444,2022-01-02,245,call,7
24445,2022-01-04,245,sms,65
24446,2022-01-04,245,sms,52
24447,2022-01-03,245,traffic,77
24448,2022-01-04,245,traffic,59
24449,2022-01-04,245,traffic,22
24450,2022-01-02,245,call,69
24451,2022-01-02,245,traffic,46
24452,2022-01-04,245,call,31
24453,2022-01-02,245,call,32
24454,2022-01-01,245,call,20
24455,2022-01-01,245,traffic,3
24456,2022-01-02,245,call,69
24457,2022-01-05,245,traffic,24
24458,2022-01-03,245,call,67
24459,2022-01-04,245,call,15
24460,2022-01-01,245,sms,79
24461,2022-01-02,245,traffic,30
24462,2022-01-02,245,sms,25
24463,2022-01-04,245,traffic,4
24464,2022-01-05,245,call,20
24465,2022-01-05,245,call,73
24466,2022-01-03,245,sms,78
24467,2022-01-02,245,traffic,77
24468,2022-01-04,245,call,0
24469,2022-01-01,245,traffic,29
24470,2022-01-04,245,traffic,98
24471,2022-01-01,245,sms,93
24472,2022-01-04,245,sms,39
24473,2022-01-05,245,call,18
24474,2022-01-03,245,traffic,64
24475,2022-01-05,245,sms,7
24476,2022-01-03,245,sms,5
24477,2022-01-02,245,sms,8
24478,2022-01-03,245,call,8
24479,2022-01-03,245,call,89
24480,2022-01-04,245,traffic,6
24481,2022-01-03,245,traffic,77
24482,2022-01-02,245,traffic,93
24483,2022-01-02,246,call,97
24484,2022-01-01,246,call,97
24485,2022-01-04,246,traffic,89
24486,2022-01-05,246,traffic,14
24487,2022-01-02,246,call,86
24488,2022-01-05,246,traffic,68
24489,2022-01-04,246,traffic,25
24490,2022-01-01,246,call,42
24491,2022-01-01,246,call,93
24492,2022-01-01,246,traffic,48
24493,2022-01-04,246,sms,73
24494,2022-01-01,246,sms,19
24495,2022-01-04,246,traffic,96
24496,2022-01-05,246,sms,98
24497,2022-01-03,246,sms,73
24498,2022-01-03,246,sms,99
24499,2022-01-04,246,traffic,24
24500,2022-01-02,246,traffic,52
24501,2022-01-05,246,call,50
24502,2022-01-02,246,call,28
24503,2022-01-02,246,sms,84
24504,2022-01-05,246,sms,87
24505,2022-01-04,246,call,4
24506,2022-01-04,246,traffic,8
24507,2022-01-02,246,traffic,84
24508,2022-01-02,246,call,87
24509,2022-01-01,246,traffic,26
24510,2022-01-02,246,traffic,54
24511,2022-01-05,246,sms,24
24512,2022-01-04,246,traffic,50
24513,2022-01-05,246,sms,8
24514,2022-01-04,246,call,60
24515,2022-01-02,246,call,8
24516,2022-01-02,246,traffic,94
24517,2022-01-05,246,call,83
24518,2022-01-01,246,call,44
24519,2022-01-05,246,traffic,31
24520,2022-01-05,246,traffic,56
24521,2022-01-02,246,traffic,63
24522,2022-01-04,246,call,36
24523,2022-01-01,246,traffic,82
24524,2022-01-03,246,traffic,91
24525,2022-01-01,246,call,62
24526,2022-01-01,246,call,22
24527,2022-01-03,246,traffic,19
24528,2022-01-01,246,sms,28
24529,2022-01-03,246,traffic,51
24530,2022-01-05,246,call,95
24531,2022-01-05,246,call,18
24532,2022-01-02,246,sms,86
24533,2022-01-03,246,sms,80
24534,2022-01-02,246,sms,99
24535,2022-01-03,246,call,13
24536,2022-01-03,246,sms,2
24537,2022-01-03,246,sms,62
24538,2022-01-01,246,traffic,82
24539,2022-01-04,246,call,97
24540,2022-01-04,246,traffic,46
24541,2022-01-03,246,traffic,37
24542,2022-01-01,246,sms,78
24543,2022-01-04,246,sms,74
24544,2022-01-05,246,call,13
24545,2022-01-04,246,sms,13
24546,2022-01-04,246,call,29
24547,2022-01-01,246,traffic,69
24548,2022-01-02,246,traffic,62
24549,2022-01-04,246,call,4
24550,2022-01-02,246,sms,23
24551,2022-01-01,246,call,90
24552,2022-01-02,246,sms,94
24553,2022-01-03,246,sms,66
24554,2022-01-01,246,sms,81
24555,2022-01-04,246,sms,64
24556,2022-01-02,246,call,43
24557,2022-01-05,246,call,1
24558,2022-01-05,246,sms,84
24559,2022-01-04,246,traffic,73
24560,2022-01-05,246,call,12
24561,2022-01-03,246,sms,30
24562,2022-01-01,246,sms,36
24563,2022-01-05,246,call,20
24564,2022-01-05,246,sms,81
24565,2022-01-04,246,traffic,18
24566,2022-01-03,246,sms,27
24567,2022-01-04,246,sms,25
24568,2022-01-02,246,call,38
24569,2022-01-04,246,call,62
24570,2022-01-01,246,sms,75
24571,2022-01-05,246,traffic,76
24572,2022-01-03,246,sms,46
24573,2022-01-01,246,call,39
24574,2022-01-04,246,sms,56
24575,2022-01-05,246,call,33
24576,2022-01-04,246,sms,37
24577,2022-01-05,246,traffic,58
24578,2022-01-01,246,sms,81
24579,2022-01-02,246,traffic,61
24580,2022-01-02,246,call,62
24581,2022-01-02,246,traffic,79
24582,2022-01-02,246,call,77
24583,2022-01-04,246,traffic,35
24584,2022-01-04,246,call,85
24585,2022-01-01,246,call,94
24586,2022-01-04,246,traffic,82
24587,2022-01-01,246,call,90
24588,2022-01-05,246,sms,35
24589,2022-01-02,247,call,98
24590,2022-01-01,247,call,31
24591,2022-01-04,247,call,20
24592,2022-01-03,247,sms,8
24593,2022-01-01,247,traffic,30
24594,2022-01-02,247,traffic,39
24595,2022-01-01,247,call,54
24596,2022-01-01,247,call,36
24597,2022-01-01,247,call,47
24598,2022-01-05,247,call,62
24599,2022-01-04,247,sms,57
24600,2022-01-02,247,call,52
24601,2022-01-01,247,traffic,68
24602,2022-01-03,247,traffic,32
24603,2022-01-04,247,call,77
24604,2022-01-03,247,traffic,46
24605,2022-01-02,247,call,28
24606,2022-01-01,247,call,88
24607,2022-01-05,247,call,9
24608,2022-01-05,247,call,81
24609,2022-01-03,247,call,74
24610,2022-01-03,247,call,56
24611,2022-01-02,247,traffic,16
24612,2022-01-02,247,call,95
24613,2022-01-01,247,sms,34
24614,2022-01-01,247,sms,89
24615,2022-01-03,247,traffic,70
24616,2022-01-01,247,traffic,85
24617,2022-01-04,247,sms,5
24618,2022-01-03,247,traffic,4
24619,2022-01-01,247,call,88
24620,2022-01-05,247,sms,33
24621,2022-01-01,247,sms,24
24622,2022-01-01,247,traffic,36
24623,2022-01-03,247,call,41
24624,2022-01-02,247,sms,43
24625,2022-01-03,247,traffic,33
24626,2022-01-03,247,traffic,75
24627,2022-01-02,247,call,42
24628,2022-01-02,247,sms,66
24629,2022-01-02,247,call,28
