,user_id,date,call,sms,traffic
821,164,2022-01-02,480,10,444
822,164,2022-01-03,421,422,472
823,164,2022-01-04,604,158,425
824,164,2022-01-05,221,327,300
825,165,2022-01-01,279,484,469
826,165,2022-01-02,474,385,198
827,165,2022-01-03,522,480,253
828,165,2022-01-04,347,139,510
829,165,2022-01-05,447,301,277
830,166,2022-01-01,381,358,371
831,166,2022-01-02,381,315,373
832,166,2022-01-03,280,505,266
833,166,2022-01-04,337,451,342
834,166,2022-01-05,346,353,333
835,167,2022-01-01,171,296,88
836,167,2022-01-02,402,58,202
837,167,2022-01-03,181,429,470
838,167,2022-01-04,232,265,173
839,167,2022-01-05,340,190,332
840,168,2022-01-01,489,278,185
841,168,2022-01-02,441,379,258
842,168,2022-01-03,409,336,339
843,168,2022-01-04,284,715,356
844,168,2022-01-05,289,420,432
845,169,2022-01-01,152,453,323
846,169,2022-01-02,521,610,333
847,169,2022-01-03,246,300,475
848,169,2022-01-04,214,401,348
849,169,2022-01-05,358,383,326
850,170,2022-01-01,434,315,442
851,170,2022-01-02,233,281,338
852,170,2022-01-03,308,338,452
853,170,2022-01-04,162,350,213
854,170,2022-01-05,206,517,289
855,171,2022-01-01,602,132,252
856,171,2022-01-02,324,464,98
857,171,2022-01-03,297,325,262
858,171,2022-01-04,703,243,359
859,171,2022-01-05,211,368,182
860,172,2022-01-01,437,450,255
861,172,2022-01-02,245,252,281
862,172,2022-01-03,317,312,432
863,172,2022-01-04,469,550,728
864,172,2022-01-05,371,367,146
865,173,2022-01-01,370,688,413
866,173,2022-01-02,227,264,327
867,173,2022-01-03,140,372,307
868,173,2022-01-04,544,444,658
869,173,2022-01-05,456,261,365
870,174,2022-01-01,238,132,297
871,174,2022-01-02,88,116,287
872,174,2022-01-03,722,183,442
873,174,2022-01-04,130,350,426
874,174,2022-01-05,374,613,567
875,175,2022-01-01,330,237,316
876,175,2022-01-02,312,341,458
877,175,2022-01-03,210,563,453
878,175,2022-01-04,283,145,447
879,175,2022-01-05,388,294,200
880,176,2022-01-01,441,460,500
881,176,2022-01-02,181,203,479
882,176,2022-01-03,120,463,409
883,176,2022-01-04,334,634,324
884,176,2022-01-05,323,81,440
885,177,2022-01-01,235,12,94
886,177,2022-01-02,493,252,126
887,177,2022-01-03,381,159,333
888,177,2022-01-04,191,405,145
889,177,2022-01-05,256,567,363
890,178,2022-01-01,298,370,422
891,178,2022-01-02,407,491,499
892,178,2022-01-03,241,247,389
893,178,2022-01-04,374,116,241
894,178,2022-01-05,397,240,549
895,179,2022-01-01,305,157,405
896,179,2022-01-02,302,205,415
897,179,2022-01-03,380,194,185
898,179,2022-01-04,606,297,519
899,179,2022-01-05,321,257,361
900,180,2022-01-01,616,243,520
901,180,2022-01-02,209,306,266
902,180,2022-01-03,224,418,396
903,180,2022-01-04,529,330,148
904,180,2022-01-05,196,316,399
905,181,2022-01-01,365,168,398
906,181,2022-01-02,280,359,258
907,181,2022-01-03,255,376,394
908,181,2022-01-04,391,291,384
909,181,2022-01-05,223,349,437
910,182,2022-01-01,420,118,260
911,182,2022-01-02,219,196,163
912,182,2022-01-03,166,124,188
913,182,2022-01-04,103,177,158
914,182,2022-01-05,308,299,138
915,183,2022-01-01,296,535,290
916,183,2022-01-02,122,259,220
917,183,2022-01-03,276,376,313
918,183,2022-01-04,452,350,321
919,183,2022-01-05,207,285,258
920,184,2022-01-01,354,186,339
921,184,2022-01-02,173,219,306
922,184,2022-01-03,138,347,241
923,184,2022-01-04,12,210,223
924,184,2022-01-05,294,401,258
925,185,2022-01-01,322,165,422
926,185,2022-01-02,418,216,191
927,185,2022-01-03,304,328,273
928,185,2022-01-04,232,117,354
929,185,2022-01-05,284,306,279
930,186,2022-01-01,485,194,193
931,186,2022-01-02,257,125,212
932,186,2022-01-03,306,137,536
933,186,2022-01-04,300,403,278
934,186,2022-01-05,505,207,269
935,187,2022-01-01,162,367,214
936,187,2022-01-02,342,127,270
937,187,2022-01-03,126,219,531
938,187,2022-01-04,385,147,189
939,187,2022-01-05,415,377,296
940,188,2022-01-01,186,320,260
941,188,2022-01-02,423,409,88
942,188,2022-01-03,257,254,206
943,188,2022-01-04,166,270,293
944,188,2022-01-05,216,635,456
945,189,2022-01-01,136,358,397
946,189,2022-01-02,171,660,535
947,189,2022-01-03,380,471,236
948,189,2022-01-04,317,445,308
949,189,2022-01-05,581,380,92
950,190,2022-01-01,337,494,346
951,190,2022-01-02,86,269,424
952,190,2022-01-03,197,312,240
953,190,2022-01-04,532,383,156
954,190,2022-01-05,638,194,275
955,191,2022-01-01,266,318,317
956,191,2022-01-02,180,278,374
957,191,2022-01-03,394,262,435
958,191,2022-01-04,585,496,462
959,191,2022-01-05,223,281,403
960,192,2022-01-01,248,191,595
961,192,2022-01-02,489,406,180
962,192,2022-01-03,432,220,215
963,192,2022-01-04,603,255,119
964,192,2022-01-05,252,462,68
965,193,2022-01-01,310,8,550
966,193,2022-01-02,723,259,172
967,193,2022-01-03,713,431,385
968,193,2022-01-04,123,369,390
969,193,2022-01-05,534,180,301
970,194,2022-01-01,362,772,98
971,194,2022-01-02,108,218,300
972,194,2022-01-03,616,755,573
973,194,2022-01-04,462,224,561
974,194,2022-01-05,563,443,268
975,195,2022-01-01,256,209,282
976,195,2022-01-02,547,295,407
977,195,2022-01-03,237,481,433
978,195,2022-01-04,322,554,302
979,195,2022-01-05,308,202,510
980,196,2022-01-01,184,507,247
981,196,2022-01-02,530,343,345
982,196,2022-01-03,280,125,302
983,196,2022-01-04,545,302,622
984,196,2022-01-05,479,186,442
985,197,2022-01-01,256,294,325
986,197,2022-01-02,396,585,270
987,197,2022-01-03,207,252,385
988,197,2022-01-04,372,321,280
989,197,2022-01-05,364,129,241
990,198,2022-01-01,186,380,153
991,198,2022-01-02,245,282,287
992,198,2022-01-03,350,304,240
993,198,2022-01-04,641,199,80
994,198,2022-01-05,166,231,281
995,199,2022-01-01,271,261,147
996,199,2022-01-02,194,317,214
997,199,2022-01-03,245,235,418
998,199,2022-01-04,173,175,253
999,199,2022-01-05,324,190,559
1000,200,2022-01-01,211,22,219
1001,200,2022-01-02,219,211,404
1002,200,2022-01-03,457,369,223
1003,200,2022-01-04,140,531,373
1004,200,2022-01-05,396,456,304
1005,201,2022-01-01,202,254,526
1006,201,2022-01-02,225,367,178
1007,201,2022-01-03,197,414,358
1008,201,2022-01-04,188,560,356
1009,201,2022-01-05,293,189,347
1010,202,2022-01-01,341,532,188
1011,202,2022-01-02,355,338,537
1012,202,2022-01-03,346,15,331
1013,202,2022-01-04,404,386,374
1014,202,2022-01-05,465,504,221
1015,203,2022-01-01,405,295,161
1016,203,2022-01-02,305,253,565
1017,203,2022-01-03,280,470,525
1018,203,2022-01-04,513,391,247
1019,203,2022-01-05,260,227,453
1020,204,2022-01-01,265,268,276
1021,204,2022-01-02,356,341,208
1022,204,2022-01-03,101,411,244
1023,204,2022-01-04,124,180,402
1024,204,2022-01-05,444,567,332
1025,205,2022-01-01,232,309,243
1026,205,2022-01-02,464,569,409
1027,205,2022-01-03,270,337,472
1028,205,2022-01-04,310,528,187
1029,205,2022-01-05,520,301,76
1030,206,2022-01-01,144,255,530
1031,206,2022-01-02,599,162,105
1032,206,2022-01-03,372,455,317
1033,206,2022-01-04,237,405,338
1034,206,2022-01-05,474,428,555
1035,207,2022-01-01,244,262,391
1036,207,2022-01-02,131,223,330
1037,207,2022-01-03,533,586,86
1038,207,2022-01-04,534,460,612
1039,207,2022-01-05,121,169,452
1040,208,2022-01-01,255,329,398
1041,208,2022-01-02,241,98,104
1042,208,2022-01-03,540,316,558
1043,208,2022-01-04,190,316,48
1044,208,2022-01-05,547,480,414
1045,209,2022-01-01,417,431,540
1046,209,2022-01-02,312,280,222
1047,209,2022-01-03,138,432,282
1048,209,2022-01-04,288,301,228
1049,209,2022-01-05,197,273,306
1050,210,2022-01-01,142,337,321
1051,210,2022-01-02,516,485,458
1052,210,2022-01-03,134,169,174
1053,210,2022-01-04,397,129,163
1054,210,2022-01-05,171,274,250
1055,211,2022-01-01,98,273,347
1056,211,2022-01-02,267,147,409
1057,211,2022-01-03,295,257,463
1058,211,2022-01-04,264,281,491
1059,211,2022-01-05,257,278,652
1060,212,2022-01-01,278,448,361
1061,212,2022-01-02,611,272,259
1062,212,2022-01-03,548,468,190
1063,212,2022-01-04,254,342,396
1064,212,2022-01-05,581,251,108
1065,213,2022-01-01,406,464,394
1066,213,2022-01-02,396,637,406
1067,213,2022-01-03,187,163,78
1068,213,2022-01-04,380,528,300
1069,213,2022-01-05,168,525,424
1070,214,2022-01-01,421,228,322
1071,214,2022-01-02,339,550,165
1072,214,2022-01-03,234,270,422
1073,214,2022-01-04,140,200,504
1074,214,2022-01-05,340,398,263
1075,215,2022-01-01,256,353,74
1076,215,2022-01-02,232,381,278
1077,215,2022-01-03,370,306,344
1078,215,2022-01-04,96,237,260
1079,215,2022-01-05,546,321,301
1080,216,2022-01-01,238,221,483
1081,216,2022-01-02,393,433,326
1082,216,2022-01-03,267,33,480
1083,216,2022-01-04,191,26,491
1084,216,2022-01-05,191,540,190
1085,217,2022-01-01,466,212,419
1086,217,2022-01-02,436,357,434
1087,217,2022-01-03,122,272,354
1088,217,2022-01-04,619,352,277
1089,217,2022-01-05,498,308,331
1090,218,2022-01-01,493,607,249
1091,218,2022-01-02,88,319,700
1092,218,2022-01-03,608,247,250
1093,218,2022-01-04,367,204,164
1094,218,2022-01-05,286,379,266
1095,219,2022-01-01,316,242,351
1096,219,2022-01-02,341,387,186
1097,219,2022-01-03,129,209,687
1098,219,2022-01-04,87,301,452
1099,219,2022-01-05,204,273,243
1100,220,2022-01-01,173,305,399
1101,220,2022-01-02,211,202,272
1102,220,2022-01-03,72,525,432
1103,220,2022-01-04,408,330,208
1104,220,2022-01-05,533,461,418
1105,221,2022-01-01,531,349,306
1106,221,2022-01-02,200,227,617
1107,221,2022-01-03,314,224,340
1108,221,2022-01-04,240,217,222
1109,221,2022-01-05,263,541,534
1110,222,2022-01-01,494,442,154
1111,222,2022-01-02,391,181,435
1112,222,2022-01-03,240,325,192
1113,222,2022-01-04,333,278,230
1114,222,2022-01-05,167,239,284
1115,223,2022-01-01,211,293,207
1116,223,2022-01-02,280,628,290
1117,223,2022-01-03,400,402,253
1118,223,2022-01-04,243,259,178
1119,223,2022-01-05,349,195,232
1120,224,2022-01-01,182,337,181
1121,224,2022-01-02,346,422,200
1122,224,2022-01-03,381,373,375
1123,224,2022-01-04,311,542,356
1124,224,2022-01-05,290,185,239
1125,225,2022-01-01,176,168,88
1126,225,2022-01-02,492,501,570
1127,225,2022-01-03,225,573,244
1128,225,2022-01-04,381,121,670
1129,225,2022-01-05,270,244,272
1130,226,2022-01-01,314,450,146
1131,226,2022-01-02,476,337,154
1132,226,2022-01-03,213,523,438
1133,226,2022-01-04,323,397,146
1134,226,2022-01-05,297,102,488
1135,227,2022-01-01,509,179,157
1136,227,2022-01-02,310,208,234
1137,227,2022-01-03,110,323,262
1138,227,2022-01-04,136,350,209
1139,227,2022-01-05,231,366,302
1140,228,2022-01-01,192,410,405
1141,228,2022-01-02,185,534,324
1142,228,2022-01-03,418,300,157
1143,228,2022-01-04,273,620,265
1144,228,2022-01-05,447,321,446
1145,229,2022-01-01,344,516,347
1146,229,2022-01-02,378,640,75
1147,229,2022-01-03,200,489,122
1148,229,2022-01-04,317,329,440
1149,229,2022-01-05,347,99,643
1150,230,2022-01-01,747,0,625
1151,230,2022-01-02,380,837,551
1152,230,2022-01-03,671,294,513
1153,230,2022-01-04,508,471,349
1154,230,2022-01-05,359,225,501
1155,231,2022-01-01,155,246,174
1156,231,2022-01-02,409,335,326
1157,231,2022-01-03,242,409,252
1158,231,2022-01-04,329,684,512
1159,231,2022-01-05,248,518,218
1160,232,2022-01-01,350,657,507
1161,232,2022-01-02,99,294,21
1162,232,2022-01-03,599,273,206
1163,232,2022-01-04,196,144,331
1164,232,2022-01-05,163,314,319
1165,233,2022-01-01,148,132,111
1166,233,2022-01-02,298,228,534
1167,233,2022-01-03,294,242,286
1168,233,2022-01-04,229,175,395
1169,233,2022-01-05,178,484,310
1170,234,2022-01-01,568,340,387
1171,234,2022-01-02,610,19,209
1172,234,2022-01-03,206,686,44
1173,234,2022-01-04,300,625,367
1174,234,2022-01-05,224,416,301
1175,235,2022-01-01,555,330,509
1176,235,2022-01-02,370,370,501
1177,235,2022-01-03,356,443,267
1178,235,2022-01-04,730,463,351
1179,235,2022-01-05,241,153,33
1180,236,2022-01-01,313,385,94
1181,236,2022-01-02,629,491,445
1182,236,2022-01-03,277,202,246
1183,236,2022-01-04,342,253,294
1184,236,2022-01-05,135,190,748
1185,237,2022-01-01,286,375,342
1186,237,2022-01-02,205,450,401
1187,237,2022-01-03,327,259,350
1188,237,2022-01-04,466,167,184
1189,237,2022-01-05,242,290,680
1190,238,2022-01-01,90,116,313
1191,238,2022-01-02,454,301,133
1192,238,2022-01-03,420,218,425
1193,238,2022-01-04,499,391,269
1194,238,2022-01-05,531,361,172
1195,239,2022-01-01,241,406,209
1196,239,2022-01-02,245,446,332
1197,239,2022-01-03,651,324,282
1198,239,2022-01-04,141,228,225
1199,239,2022-01-05,427,238,492
1200,240,2022-01-01,305,302,153
1201,240,2022-01-02,462,325,170
1202,240,2022-01-03,406,531,532
1203,240,2022-01-04,450,452,258
1204,240,2022-01-05,278,206,377
1205,241,2022-01-01,143,358,463
1206,241,2022-01-02,316,386,296
1207,241,2022-01-03,47,359,300
1208,241,2022-01-04,515,310,250
1209,241,2022-01-05,541,438,97
1210,242,2022-01-01,252,150,260
1211,242,2022-01-02,331,194,206
1212,242,2022-01-03,377,442,210
1213,242,2022-01-04,202,422,635
1214,242,2022-01-05,78,595,541
1215,243,2022-01-01,323,310,313
1216,243,2022-01-02,267,160,640
1217,243,2022-01-03,194,393,260
1218,243,2022-01-04,383,364,319
1219,243,2022-01-05,314,607,310
1220,244,2022-01-01,322,54,532
1221,244,2022-01-02,254,323,163
1222,244,2022-01-03,516,443,164
1223,244,2022-01-04,335,275,232
1224,244,2022-01-05,679,137,213
1225,245,2022-01-01,208,318,179
1226,245,2022-01-02,387,103,510
1227,245,2022-01-03,622,274,292
1228,245,2022-01-04,174,260,359
1229,245,2022-01-05,335,234,349
1230,246,2022-01-01,673,398,307
1231,246,2022-01-02,526,386,549
1232,246,2022-01-03,13,485,198
1233,246,2022-01-04,377,342,546
1234,246,2022-01-05,325,417,303
1235,247,2022-01-01,585,256,245
1236,247,2022-01-02,363,277,359
1237,247,2022-01-03,289,166,493
1238,247,2022-01-04,363,240,165
1239,247,2022-01-05,238,117,137
1240,248,2022-01-01,224,224,317
1241,248,2022-01-02,423,468,226
1242,248,2022-01-03,580,89,497
1243,248,2022-01-04,339,247,496
1244,248,2022-01-05,342,269,643
1245,249,2022-01-01,229,335,472
1246,249,2022-01-02,437,334,206
1247,249,2022-01-03,474,454,241
1248,249,2022-01-04,145,266,333
1249,249,2022-01-05,441,478,274
1250,250,2022-01-01,333,272,322
1251,250,2022-01-02,290,139,360
1252,250,2022-01-03,572,359,763
1253,250,2022-01-04,374,332,259
1254,250,2022-01-05,273,335,394
1255,251,2022-01-01,246,474,364
1256,251,2022-01-02,348,397,155
1257,251,2022-01-03,339,577,281
1258,251,2022-01-04,644,486,380
1259,251,2022-01-05,257,400,273
1260,252,2022-01-01,171,216,292
1261,252,2022-01-02,436,267,548
1262,252,2022-01-03,488,119,242
1263,252,2022-01-04,384,431,564
1264,252,2022-01-05,226,169,139
1265,253,2022-01-01,423,264,837
1266,253,2022-01-02,690,243,435
1267,253,2022-01-03,431,632,255
1268,253,2022-01-04,206,450,578
1269,253,2022-01-05,164,356,217
1270,254,2022-01-01,292,330,225
1271,254,2022-01-02,251,373,187
1272,254,2022-01-03,268,187,207
1273,254,2022-01-04,387,490,133
1274,254,2022-01-05,318,377,519
1275,255,2022-01-01,285,274,424
1276,255,2022-01-02,561,572,264
1277,255,2022-01-03,309,297,166
1278,255,2022-01-04,163,531,334
1279,255,2022-01-05,177,453,291
1280,256,2022-01-01,309,686,242
1281,256,2022-01-02,411,222,98
1282,256,2022-01-03,251,243,402
1283,256,2022-01-04,155,581,245
1284,256,2022-01-05,476,276,530
1285,257,2022-01-01,496,447,451
1286,257,2022-01-02,428,129,369
1287,257,2022-01-03,421,73,409
1288,257,2022-01-04,236,600,370
1289,257,2022-01-05,188,325,406
1290,258,2022-01-01,325,351,327
1291,258,2022-01-02,334,223,460
1292,258,2022-01-03,507,233,249
1293,258,2022-01-04,214,513,686
1294,258,2022-01-05,523,157,247
1295,259,2022-01-01,622,488,344
1296,259,2022-01-02,317,434,366
1297,259,2022-01-03,163,284,282
1298,259,2022-01-04,61,414,383
1299,259,2022-01-05,442,252,234
1300,260,2022-01-01,234,182,214
1301,260,2022-01-02,182,459,122
1302,260,2022-01-03,195,316,440
1303,260,2022-01-04,589,9,514
1304,260,2022-01-05,408,379,225
1305,261,2022-01-01,394,228,255
1306,261,2022-01-02,241,249,208
1307,261,2022-01-03,356,348,427
1308,261,2022-01-04,329,380,357
1309,261,2022-01-05,354,271,362
1310,262,2022-01-01,468,421,380
1311,262,2022-01-02,253,436,133
1312,262,2022-01-03,282,138,120
1313,262,2022-01-04,419,453,258
1314,262,2022-01-05,394,266,691
1315,263,2022-01-01,334,242,194
1316,263,2022-01-02,337,455,350
1317,263,2022-01-03,417,314,283
1318,263,2022-01-04,322,341,433
1319,263,2022-01-05,251,148,232
1320,264,2022-01-01,231,499,355
1321,264,2022-01-02,523,279,227
1322,264,2022-01-03,231,148,269
1323,264,2022-01-04,358,404,282
1324,264,2022-01-05,372,644,303
1325,265,2022-01-01,451,525,197
1326,265,2022-01-02,271,218,889
1327,265,2022-01-03,235,912,320
1328,265,2022-01-04,247,187,395
1329,265,2022-01-05,172,332,201
1330,266,2022-01-01,379,247,111
1331,266,2022-01-02,250,268,383
1332,266,2022-01-03,220,469,203
1333,266,2022-01-04,280,134,146
1334,266,2022-01-05,407,334,390
1335,267,2022-01-01,36,59,213
1336,267,2022-01-02,294,605,160
1337,267,2022-01-03,420,441,452
1338,267,2022-01-04,357,390,351
1339,267,2022-01-05,352,397,274
1340,268,2022-01-01,282,228,827
1341,268,2022-01-02,309,406,571
1342,268,2022-01-03,90,195,310
1343,268,2022-01-04,390,346,345
1344,268,2022-01-05,445,418,376
1345,269,2022-01-01,582,291,467
1346,269,2022-01-02,423,284,74
1347,269,2022-01-03,347,374,189
1348,269,2022-01-04,248,389,268
1349,269,2022-01-05,343,64,223
1350,270,2022-01-01,450,371,117
1351,270,2022-01-02,432,482,532
1352,270,2022-01-03,275,223,361
1353,270,2022-01-04,423,286,444
1354,270,2022-01-05,268,409,178
1355,271,2022-01-01,81,533,415
1356,271,2022-01-02,703,681,176
1357,271,2022-01-03,489,612,279
1358,271,2022-01-04,336,588,265
1359,271,2022-01-05,237,143,287
1360,272,2022-01-01,295,199,358
1361,272,2022-01-02,472,273,164
1362,272,2022-01-03,581,226,464
1363,272,2022-01-04,339,279,185
1364,272,2022-01-05,245,249,760
1365,273,2022-01-01,251,168,176
1366,273,2022-01-02,139,148,292
1367,273,2022-01-03,548,252,85
1368,273,2022-01-04,264,216,137
1369,273,2022-01-05,222,257,415
1370,274,2022-01-01,490,148,519
1371,274,2022-01-02,170,311,100
1372,274,2022-01-03,346,355,216
1373,274,2022-01-04,591,169,534
1374,274,2022-01-05,503,649,411
1375,275,2022-01-01,344,252,234
1376,275,2022-01-02,275,343,362
1377,275,2022-01-03,619,247,392
1378,275,2022-01-04,289,301,49
1379,275,2022-01-05,490,269,312
1380,276,2022-01-01,473,155,224
1381,276,2022-01-02,126,357,425
1382,276,2022-01-03,349,263,88
1383,276,2022-01-04,369,276,294
1384,276,2022-01-05,243,245,182
1385,277,2022-01-01,314,321,208
1386,277,2022-01-02,298,184,188
1387,277,2022-01-03,465,480,326
1388,277,2022-01-04,397,469,181
1389,277,2022-01-05,309,200,301
1390,278,2022-01-01,170,647,304
1391,278,2022-01-02,143,337,372
1392,278,2022-01-03,315,250,287
1393,278,2022-01-04,268,548,399
1394,278,2022-01-05,384,273,114
1395,279,2022-01-01,151,64,213
1396,279,2022-01-02,373,466,380
1397,279,2022-01-03,220,170,265
1398,279,2022-01-04,292,337,54
1399,279,2022-01-05,439,204,274
1400,280,2022-01-01,234,252,304
1401,280,2022-01-02,421,428,134
1402,280,2022-01-03,192,102,462
1403,280,2022-01-04,242,129,546
1404,280,2022-01-05,417,429,961
1405,281,2022-01-01,73,569,353
1406,281,2022-01-02,205,324,291
1407,281,2022-01-03,179,312,222
1408,281,2022-01-04,399,190,296
1409,281,2022-01-05,207,140,246
1410,282,2022-01-01,226,448,581
1411,282,2022-01-02,168,333,328
1412,282,2022-01-03,370,195,490
1413,282,2022-01-04,418,596,283
1414,282,2022-01-05,213,427,409
1415,283,2022-01-01,375,317,228
1416,283,2022-01-02,152,355,338
1417,283,2022-01-03,405,353,314
1418,283,2022-01-04,253,162,58
1419,283,2022-01-05,192,395,142
1420,284,2022-01-01,142,613,311
1421,284,2022-01-02,442,398,668
1422,284,2022-01-03,382,0,483
1423,284,2022-01-04,225,414,418
1424,284,2022-01-05,314,475,311
1425,285,2022-01-01,279,544,260
1426,285,2022-01-02,263,383,196
1427,285,2022-01-03,282,274,370
1428,285,2022-01-04,292,346,205
1429,285,2022-01-05,460,403,70
1430,286,2022-01-01,626,222,298
1431,286,2022-01-02,432,332,871
1432,286,2022-01-03,290,256,402
1433,286,2022-01-04,155,150,315
1434,286,2022-01-05,507,205,622
1435,287,2022-01-01,265,561,139
1436,287,2022-01-02,216,237,476
1437,287,2022-01-03,576,453,165
1438,287,2022-01-04,165,644,527
1439,287,2022-01-05,272,201,110
1440,288,2022-01-01,363,379,190
1441,288,2022-01-02,133,60,227
1442,288,2022-01-03,292,337,122
1443,288,2022-01-04,397,299,257
1444,288,2022-01-05,489,100,496
1445,289,2022-01-01,180,164,19
1446,289,2022-01-02,186,143,261
1447,289,2022-01-03,205,268,621
1448,289,2022-01-04,237,600,472
1449,289,2022-01-05,304,351,246
1450,290,2022-01-01,441,491,392
1451,290,2022-01-02,380,334,697
1452,290,2022-01-03,337,245,237
1453,290,2022-01-04,227,526,206
1454,290,2022-01-05,159,515,399
1455,291,2022-01-01,427,432,277
1456,291,2022-01-02,256,229,625
1457,291,2022-01-03,141,485,550
1458,291,2022-01-04,235,294,25
1459,291,2022-01-05,352,164,367
1460,292,2022-01-01,246,278,203
1461,292,2022-01-02,579,182,188
1462,292,2022-01-03,434,377,455
1463,292,2022-01-04,191,454,248
1464,292,2022-01-05,393,200,270
1465,293,2022-01-01,240,297,429
1466,293,2022-01-02,209,139,246
1467,293,2022-01-03,210,115,357
1468,293,2022-01-04,328,372,243
1469,293,2022-01-05,464,450,454
1470,294,2022-01-01,439,161,275
1471,294,2022-01-02,328,298,244
1472,294,2022-01-03,342,485,321
1473,294,2022-01-04,270,437,259
1474,294,2022-01-05,511,375,344
1475,295,2022-01-01,406,323,582
1476,295,2022-01-02,352,165,207
1477,295,2022-01-03,202,113,189
1478,295,2022-01-04,273,239,419
1479,295,2022-01-05,363,325,243
1480,296,2022-01-01,586,401,46
1481,296,2022-01-02,161,382,276
1482,296,2022-01-03,419,322,353
1483,296,2022-01-04,613,540,278
1484,296,2022-01-05,334,178,197
1485,297,2022-01-01,0,203,358
1486,297,2022-01-02,88,183,457
1487,297,2022-01-03,265,598,171
1488,297,2022-01-04,268,345,293
1489,297,2022-01-05,62,528,0
1490,298,2022-01-01,448,262,351
1491,298,2022-01-02,366,239,292
1492,298,2022-01-03,511,176,425
1493,298,2022-01-04,458,270,362
1494,298,2022-01-05,181,322,352
1495,299,2022-01-01,391,106,356
1496,299,2022-01-02,155,44,183
1497,299,2022-01-03,155,226,652
1498,299,2022-01-04,272,301,348
1499,299,2022-01-05,716,64,366
1500,300,2022-01-01,381,322,208
1501,300,2022-01-02,322,195,386
1502,300,2022-01-03,614,455,333
1503,300,2022-01-04,403,198,357
1504,300,2022-01-05,427,317,455
1505,301,2022-01-01,445,398,299
1506,301,2022-01-02,396,503,282
1507,301,2022-01-03,522,378,389
1508,301,2022-01-04,359,325,364
1509,301,2022-01-05,519,42,712
1510,302,2022-01-01,353,164,143
1511,302,2022-01-02,698,661,526
1512,302,2022-01-03,293,324,252
1513,302,2022-01-04,376,85,318
1514,302,2022-01-05,450,362,103
1515,303,2022-01-01,427,298,384
1516,303,2022-01-02,278,197,108
1517,303,2022-01-03,748,444,452
1518,303,2022-01-04,352,173,350
1519,303,2022-01-05,507,387,583
1520,304,2022-01-01,244,385,263
1521,304,2022-01-02,315,400,304
1522,304,2022-01-03,506,317,239
1523,304,2022-01-04,245,370,580
1524,304,2022-01-05,515,196,90
1525,305,2022-01-01,363,531,268
1526,305,2022-01-02,188,165,310
1527,305,2022-01-03,601,358,271
1528,305,2022-01-04,73,336,302
1529,305,2022-01-05,341,350,970
1530,306,2022-01-01,672,600,319
1531,306,2022-01-02,412,159,384
1532,306,2022-01-03,201,255,150
1533,306,2022-01-04,284,332,257
1534,306,2022-01-05,60,239,244
1535,307,2022-01-01,318,188,221
1536,307,2022-01-02,499,270,599
1537,307,2022-01-03,184,517,618
1538,307,2022-01-04,217,661,313
1539,307,2022-01-05,536,692,445
1540,308,2022-01-01,432,654,242
1541,308,2022-01-02,539,131,150
1542,308,2022-01-03,287,254,444
1543,308,2022-01-04,663,475,128
1544,308,2022-01-05,277,168,165
1545,309,2022-01-01,312,195,243
1546,309,2022-01-02,164,294,398
1547,309,2022-01-03,524,263,517
1548,309,2022-01-04,624,300,249
1549,309,2022-01-05,161,507,116
1550,310,2022-01-01,170,596,23
1551,310,2022-01-02,156,425,535
1552,310,2022-01-03,318,244,383
1553,310,2022-01-04,209,648,358
1554,310,2022-01-05,110,521,345
1555,311,2022-01-01,280,313,626
1556,311,2022-01-02,168,762,211
1557,311,2022-01-03,188,146,271
1558,311,2022-01-04,612,317,305
1559,311,2022-01-05,119,359,325
1560,312,2022-01-01,253,784,628
1561,312,2022-01-02,189,86,31
1562,312,2022-01-03,296,472,256
1563,312,2022-01-04,258,387,419
1564,312,2022-01-05,462,658,267
1565,313,2022-01-01,413,235,336
1566,313,2022-01-02,511,550,285
1567,313,2022-01-03,338,118,319
1568,313,2022-01-04,420,311,195
1569,313,2022-01-05,75,360,349
1570,314,2022-01-01,282,278,415
1571,314,2022-01-02,369,89,333
1572,314,2022-01-03,671,773,569
1573,314,2022-01-04,370,346,436
1574,314,2022-01-05,365,550,214
1575,315,2022-01-01,310,695,39
1576,315,2022-01-02,307,201,330
1577,315,2022-01-03,310,335,373
1578,315,2022-01-04,354,508,311
1579,315,2022-01-05,488,212,201
1580,316,2022-01-01,253,362,474
1581,316,2022-01-02,342,276,182
1582,316,2022-01-03,515,450,73
1583,316,2022-01-04,104,740,93
1584,316,2022-01-05,277,140,191
1585,317,2022-01-01,197,112,380
1586,317,2022-01-02,311,304,444
1587,317,2022-01-03,337,480,75
1588,317,2022-01-04,97,589,254
1589,317,2022-01-05,163,163,272
1590,318,2022-01-01,489,205,300
1591,318,2022-01-02,95,167,228
1592,318,2022-01-03,345,404,540
1593,318,2022-01-04,494,167,88
1594,318,2022-01-05,24,405,433
1595,319,2022-01-01,181,324,474
1596,319,2022-01-02,332,270,382
1597,319,2022-01-03,38,101,247
1598,319,2022-01-04,159,254,301
1599,319,2022-01-05,279,496,365
1600,320,2022-01-01,232,75,295
1601,320,2022-01-02,328,256,149
1602,320,2022-01-03,379,47,234
1603,320,2022-01-04,142,450,141
1604,320,2022-01-05,107,109,285
1605,321,2022-01-01,296,117,194
1606,321,2022-01-02,131,122,423
